text,category,source
falta de trabajo y inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
robo del patrimonio argentino,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
falta trabajo y sobran robos,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
ls seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
las jubilaciones e inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
vagancia y delincuencia,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
falta de educacion inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la inseguridad creio,INSEGURIDAD,original_training
falta de trabaja e inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
el problema del pais es la inseguridad y la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
el reordamiento dde los gastos y la prioridades hoy en dia educacion salud y seguridad,INSEGURIDAD,original_training
inseguridad e inflacion,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
faltan leyes rigurosas para la delincuencia,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
despidos inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la violencia de genero,INSEGURIDAD,original_training
la inseguridad y la droga,INSEGURIDAD,original_training
la violencia a los jubilados,INSEGURIDAD,original_training
seguridad y economia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
robos,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
los malos politicos y los ladrones,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
salud educacion justicia seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
los robos,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
el robo,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad desocupacion inflacion,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
falta de trabajo inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
economia _seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad economia y la gente,INSEGURIDAD,original_training
robos,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
carencia de seguridad juridica e inestabilidad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
robo politico,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inflacion xorrupcion inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad no se puede salir aca a la calle,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
salud seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
mucho robo,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
roban mucho e inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
sueldo economico seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad corrupcion los planes,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad y la plata,INSEGURIDAD,original_training
robo,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la violencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
no hay seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad e inflacion,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la corrupcion y la inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la saludo la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la violencia estatal,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
falta de seguridad,INSEGURIDAD,original_training
la falta de educacion en la salud y la seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la economia y la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad falta de salida laboral proyectos de trabajos industrias,INSEGURIDAD,original_training
los politicos corruptos y ladrones,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
falta de trabajo inseguridad,INSEGURIDAD,original_training
economia seguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
trabajo inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
corrupcion delincuencia,INSEGURIDAD,original_training
inseguridad trabajo economia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la economia y la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad y politicas publicas,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la economia y la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
violencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
el robo de los politicos la educacion inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
robos delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la inflacion el robo de los gobernantes etc,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad y violencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
violencia entre la gente joven,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
desempleo inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la corrupcion y la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la economia violencia inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
robo de politicos,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inflacion inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
mucha inseguridad no puedo dejar la puerta abierta,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
lq inseguridad,INSEGURIDAD,original_training
la economia y la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
robos en la politica,INSEGURIDAD,original_training
la violencia,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
economia inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
los robos,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la violencia de genero,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
delincuencia y pobreza,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la justicia inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
los ladrones,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
falta de trabajo inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
violencia e inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la economia y la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la seguridad no lo puedeanejar muchoa robos,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
en este momento es la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
falta de justicia y la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
muchos robos delincuenciia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
no hay seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia juvenil,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
los robos,INSEGURIDAD,original_training
las malas administraciones y politicos ladrones,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inflacion y la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la economia y la seguridad,INSEGURIDAD,original_training
economia y inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la 8nseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la violencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad y los gastos que corren por cuenta del estado,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
drogas e inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad y trabajo,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
mucha delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
drogas e inseguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
los ladrones,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
inflacion inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad pobreza desempleo politicos,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
sueldos bajos y seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
falta de trabajo e inseguridad,INSEGURIDAD,original_training
inseguridad y economia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
economia y seguridad,INSEGURIDAD,original_training
la seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad y economia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
seguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inflacion y la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la falta de seguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
los robos y la infdlasion,INSEGURIDAD,original_training
desocupacion y inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
lo economico y politico tambien la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad en las calles,INSEGURIDAD,original_training
inseguridad y falta obras,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
la violencia y represion,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
